,title,description,originallink,link,pubDate
19,"롯데면세점, 골목상권 지원 나선다···인천 소상공인 외식업체 40곳 선정",[사진=롯데면세점] 롯데면세점이 <b>코로나</b> 장기화로 외식경영에 어려움을 겪고 있는 소상공인을 돕기 위한 ‘치어럽스(CHEERUPS)’ 프로젝트 2기 모집을 완료하고 본격적으로 골목상권 살리기에 나섰다고 18일 밝혔다.... ,https://www.ajunews.com/view/20220818093440247,https://www.ajunews.com/view/20220818093440247,"Thu, 18 Aug 2022 10:26:00 +0900"
20,"교보생명, 집중호우 피해복구 성금 2억원 기부","교보생명은 지난 2020년에도 <b>코로나</b>19 극복 지원 성금, 집중호우 피해 복구 성금을 전국재해구호협회에 전달했으며, 지난 3월에는 강원·경북 산불 피해 복구 성금을 기부하는 등 재해·재난 복구 지원을 위한 다양한... ",http://www.lcnews.co.kr/news/articleView.html?idxno=37147,http://www.lcnews.co.kr/news/articleView.html?idxno=37147,"Thu, 18 Aug 2022 10:26:00 +0900"
21,"“애플, 탈중국 속도전 돌입”…베트남서 애플워치·맥북 생산 검토",노트북은 더욱 광범위한 공급망이 필요하다는 점과 <b>코로나</b>19 팬데믹으로 인해 공급망 작동에 발생한 차질이... ‘제로<b>코로나</b>’ 정책으로 중국 업체들의 생산 안정성도 저해되고 있어서다. 애플은 세계 제2의 스마트폰... ,https://www.tfmedia.co.kr/news/article.html?no=130488,https://www.tfmedia.co.kr/news/article.html?no=130488,"Thu, 18 Aug 2022 10:26:00 +0900"
22,"코빗, 울트라 코리아 2022 NFT 판매...NFT 사서 EDM 즐긴다",오세진 코빗 대표는 &quot;신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 여파로 3년만에 열리는 축제인 만큼 NFT로 평생 소장해 축제를 더 의미 있게 기억할 수 있다&quot;며 &quot;앞으로도 다양한 행사와 연계해 코빗의 NFT를 많은... ,https://www.techm.kr/news/articleView.html?idxno=100609,https://www.techm.kr/news/articleView.html?idxno=100609,"Thu, 18 Aug 2022 10:26:00 +0900"
23,"한전기술, 열린도서관 재개방...지역상생 활성화","한전기술이 재개방한 열린도서관에서 아이들이 강사의 얘기를 듣고 있다.(사진=한전기술 제공) 한국전력기술이 하계 방학기간을 맞아 <b>코로나</b>19 이후 잠시 문을 닫았던 &apos;열린도서관&apos;을 2년만에 시범 오픈하고, 지역 주민과... ",http://www.economytalk.kr/news/articleView.html?idxno=224961,http://www.economytalk.kr/news/articleView.html?idxno=224961,"Thu, 18 Aug 2022 10:26:00 +0900"
24,"헥톤프로젝트 '또하나의가족', 요양시설 회계·재무 교육 진행","교육은 <b>코로나</b>19로 온라인으로 진행됐으며, 전국 회원 약 100여명이 참석했다. 이번 교육은 시설 운영자가 필수로 인지해야 할 회계 기준과 재무 환경에 대한 내용으로 구성됐다. 교육은 한국노인장기요양기관협회... ",https://www.youthdaily.co.kr/news/article.html?no=108761,https://www.youthdaily.co.kr/news/article.html?no=108761,"Thu, 18 Aug 2022 10:26:00 +0900"
25,2일 연속 9000명대···인천 코로나19 신규 확진 9222명,18일 인천시가 발표한 <b>코로나</b>19 현황에 따르면 10개 군·구에서 9222명의 확진자가 발생했다. (CG=중앙신문) 인천지역의 <b>코로나</b>19 신규 확진자 수가 2일 연속으로 9000명대를 기록하고 있다. 18일 인천시가... ,http://www.joongang.tv/news/articleView.html?idxno=56117,http://www.joongang.tv/news/articleView.html?idxno=56117,"Thu, 18 Aug 2022 10:26:00 +0900"
26,"KT, 초등 라이브 교육 플랫폼 출시",박정호 KT 커스터머DX사업단 상무는 &quot;<b>코로나</b>19로 온라인 기반 교육은 이제 새로운 교육 패러다임으로 자리 잡았다. 지금보다 발전된 온라인 학습의 새로운 표준이 필요한 시점&quot;이라며 &quot;기존 오프라인 교육 환경을 넘어... ,http://www.inews24.com/view/1511277,https://n.news.naver.com/mnews/article/031/0000692425?sid=105,"Thu, 18 Aug 2022 10:26:00 +0900"
27,"쓰레기가 된 백신 529만회분 ""백신 누가 계약했나?""",재고로 남은 <b>코로나</b>19 백신의 유효기간이 다가오고 있지만 정부가 해외공여 등 처리방안을 찾기 쉽지... 하지만 <b>코로나</b> 초기와 달리 전세계적으로 물량이 충분하므로 백신을 원하는 국가도 거의 없다. 미국... ,http://www.fntoday.co.kr/news/articleView.html?idxno=278699,http://www.fntoday.co.kr/news/articleView.html?idxno=278699,"Thu, 18 Aug 2022 10:26:00 +0900"
28,신규확진 18만명 육박…위중증 470명·사망 61명,<b>코로나</b>19 신규 확진자가 전날보다 소폭 줄었지만 여전히 18만명을 육박했다. 중앙방역대책본부는 18일 0시 기준으로 신규 확진자가 17만8574명 발생했다고 밝혔다. 누적 확진자는 2186만1296명이다. 이날... ,https://www.nocutnews.co.kr/news/5803624,https://n.news.naver.com/mnews/article/079/0003675906?sid=102,"Thu, 18 Aug 2022 10:26:00 +0900"
29,"루켄테크놀러지스, 내년 코스닥 상장 재시동…""반도체 사업 성장세 기대""","루켄테크놀러지스 관계자는 &quot;2020년 <b>코로나</b> 여파로 실적이 부진했었으나, 2021년 실적이 빠르게 회복되면서 <b>코로나</b> 이전 실적을 달성했다&quot;며 &quot;<b>코로나</b>19 사태에 따른 어려운 상황에서도 위기를 기회로 삼아 반도체... ",http://www.newspim.com/news/view/20220818000088,http://www.newspim.com/news/view/20220818000088,"Thu, 18 Aug 2022 10:26:00 +0900"
30,"괴산증평교육청, 을지연습 3년만에 정상 추진","특히, 올해 을지연습은 <b>코로나</b>19 상황으로 3년만에 정상 추진함에 따라 안보 위협 대비 교육분야 임무 및 기능의 효율적 수행 역량 강화에 중점을 두고 훈련이 진행된다. 김종렬 교육장은 &quot;최근 안보환경이 변화함에 따라... ",http://www.chungnamilbo.co.kr/news/articleView.html?idxno=674872,http://www.chungnamilbo.co.kr/news/articleView.html?idxno=674872,"Thu, 18 Aug 2022 10:26:00 +0900"
31,"저축은행업계, 집중호우 피해 복구 위해 3억원 기부","저축은행업계는 지난 강원도 산불, 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 등 국가적 재난 발생시에도 성금을 기부해왔다. 이뿐 아니라 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 관련 만기연장·상환유예 등 금융지원... ",http://www.goodkyung.com/news/articleView.html?idxno=185001,http://www.goodkyung.com/news/articleView.html?idxno=185001,"Thu, 18 Aug 2022 10:26:00 +0900"
32,천주교 주교회의 한일 탈핵 평화순례…3년만에 대면 개최,"<b>코로나</b>19로 인해 3년 만에 대면 개최된다. 행사 주제는 &apos;기후위기의 해결책이 아닌 핵발전&apos;이다. 위원회는 &quot;정부에서 핵발전 강화, 핵발전 중심 에너지 정책을 내놓은 상황&quot;이라며 &quot;노후 핵발전소 수명 연장과 핵폐기물... ",http://www.newsis.com/view/?id=NISX20220818_0001982220&cID=10701&pID=10700,https://n.news.naver.com/mnews/article/003/0011369644?sid=103,"Thu, 18 Aug 2022 10:26:00 +0900"
33,"현대모비스, 차량 내장형 공기살균시스템 적용",이 기술은 <b>코로나</b>19 팬데믹과 차량 공유 시장이 활성화됨에 따라 위생을 강조하는 최근 차량 이용 트렌드 변화를 겨냥해 개발됐다. 더욱 쾌적하고 안전한 모빌리티 라이프를 즐기려는 차량 이용자들의 호응이 예상된다.... ,https://idsn.co.kr/news/view/1065545634890143,https://idsn.co.kr/news/view/1065545634890143,"Thu, 18 Aug 2022 10:26:00 +0900"
34,서울시 “손주 돌보는 조부모에 월 30만원 돌봄수당”,"스마트폰 과다노출, <b>코로나</b>19로 인한 집콕, 원격수업 등 급변하는 보육환경에서 자라나는 아이들의 언어·지능 발달 지연을 예방하고 전문가 치료까지 원스톱으로 받을 수 있는 ‘서울아이 발달지원 센터’도 내년... ",https://www.seoul.co.kr/news/newsView.php?id=20220818500024&wlog_tag3=naver,https://n.news.naver.com/mnews/article/081/0003295301?sid=102,"Thu, 18 Aug 2022 10:26:00 +0900"
35,"인천 중구, 다음달 ‘7330생활체육교실’ 운영 재개","<b>코로나</b>19 확산으로 잠정 중단했다가 재개한 7330생활체육교실은 주민이 건전한 여가생활과 일상생활을 영위하도록 ‘7일 중 3일, 30분 이상 운동하자’는 목적으로 운영하는 프로그램이다. 체육교실 종목은... ",http://www.edaily.co.kr/news/newspath.asp?newsid=01908966632428632,https://n.news.naver.com/mnews/article/018/0005294966?sid=102,"Thu, 18 Aug 2022 10:26:00 +0900"
36,"2022 K-뷰티 엑스포, 대만과 인도네시아에서 정상 개최",현지 주최 전시회와 동시개최로 시너지 효과 기대 다년간 노하우 바탕으로 수출상담회 등 <b>코로나</b>19 상황에... <b>코로나</b>19 변수를 감안해 현지 입국이 어려운 참가기업을 위해서는 현지에서 부스를 대신 운영할 통역원... ,https://www.asiatoday.co.kr/view.php?key=20220818010010545,https://www.asiatoday.co.kr/view.php?key=20220818010010545,"Thu, 18 Aug 2022 10:26:00 +0900"
37,경기 코로나19 신규 확진자 4만2435명···14명 사망,18일 경기도가 발표한 <b>코로나</b>19 현황에 따르면 경기지역 31개 시·군에서 4만2435명의 확진자가 발생했다. (CG=중앙신문) 18일 경기도가 발표한 <b>코로나</b>19 현황에 따르면 경기지역 31개 시·군에서... ,http://www.joongang.tv/news/articleView.html?idxno=56118,http://www.joongang.tv/news/articleView.html?idxno=56118,"Thu, 18 Aug 2022 10:26:00 +0900"
38,경산시 민선 8기 첫 읍면동장 회의… '시민감동' 행정 당부,이날 회의에서는 민선 8기 시정운영 방향과 함께 △경산시 긴급재난지원금 지원 △추석명절 종합대책 수립 △여름철 환경정비 추진 △집중호우·태풍 대비 안전관리 △<b>코로나</b>19 4차 예방접종 확대 실시 등 주요 현안사항에... ,https://www.pressian.com/pages/articles/2022081810202622352?utm_source=naver&utm_medium=search,https://n.news.naver.com/mnews/article/002/0002255569?sid=102,"Thu, 18 Aug 2022 10:25:00 +0900"
39,경기 4만2435명 신규 확진…1주일 전보다 7천5백여 명 늘어,"경기도는 18일 0시 기준으로 집계된 17일 하루 도내 <b>코로나</b>19 확진자가 4만2천435명이라고 밝혔습니다.... 도내 <b>코로나</b>19 전담 병상 가동률은 57.7%로 전날보다 2.3%포인트 낮아졌지만, 중증 환자 병상 가동률은 47.... ",https://news.kbs.co.kr/news/view.do?ncd=5535796&amp;ref=A,https://n.news.naver.com/mnews/article/056/0011323019?sid=102,"Thu, 18 Aug 2022 10:25:00 +0900"
40,시흥시 '소상공인시장진흥공단 시흥센터' 개소,"임병택 시흥시장은 &quot;시흥센터 개소는 <b>코로나</b>19로 위기에 처한 관내 3만여 소상공인들에게 큰 힘이 될 것&quot;이라며 &quot;현장 밀착지원을 통해 소상공인과 전통시장의 경쟁력 제고 및 자생력 강화, 지역경제 활성화 등을... ",http://www.newspim.com/news/view/20220818000155,http://www.newspim.com/news/view/20220818000155,"Thu, 18 Aug 2022 10:25:00 +0900"
41,"모두투어 X 캐치패션, `일상 회복 후 첫 여름휴가` 25세~45세 2,920명 대상 설...","<b>코로나</b> 재확산과 이른 추석 연휴가 영향을 미친 것으로 보인다. 여름휴가 일정을 묻는 질문에 10명 중 6명이 &apos;7월(19.7%)&apos;과 &apos;8월(41.5%)&apos;이라고 답했는데, &apos;9월 이후&apos;로 계획했다는 이들도 35%로 높게 조사됐다. <b>코로나</b>... ",http://www.discoverynews.kr/news/articleView.html?idxno=859450,http://www.discoverynews.kr/news/articleView.html?idxno=859450,"Thu, 18 Aug 2022 10:24:00 +0900"
42,"美 이어 캐나다 의원들도 대만 방문, 中 반응 나올까",그는 캐나다 의원들이 과거에도 2년에 1번씩 대만을 방문했다며 최근에는 <b>코로나</b>19 때문에 가지 못했다고 설명했다. 그는 &quot;대만이나 중국에 문제를 일으키고 혼란을 일으키려는 것이 아니다&quot;라고 강조했다. 스그로는... ,http://www.fnnews.com/news/202208180905340989,https://n.news.naver.com/mnews/article/014/0004884935?sid=104,"Thu, 18 Aug 2022 10:24:00 +0900"
43,여수서 열린 '2022 미스인터콘티넨탈 코리아 탤런트 대회' 성료,"<b>코로나</b> 이전 10년 연속 중화권 쇼케이스와 일본, 동남아시아 등 80여 회 해외 쇼케이스를 통해 한국의 유수한 인재들을 드라마, 영화 인플루언서로 데뷔시킨 명문대회로 알려지기도 했다. 한편 &apos;제50주년 기념... ",http://www.newsis.com/view/?id=NISX20220818_0001982302&cID=10809&pID=10800,https://n.news.naver.com/mnews/article/003/0011369630?sid=102,"Thu, 18 Aug 2022 10:24:00 +0900"
44,"토이트론, 서초구가족센터 초등생 과학 멘토링 프로그램 진행",토이 트론 관계자는 “<b>코로나</b>19의 장기화로 우리 아이들을 위한 다양한 체험 프로그램과 돌봄 프로그램이 크게 줄었다. 이번 과학 멘토링 프로그램을 통해 서초구 관내 초등학생들에게 믿을 만한 회사의 믿음직한 과학... ,http://edu.donga.com/?p=article&ps=view&at_no=20220818102143526537,http://edu.donga.com/?p=article&ps=view&at_no=20220818102143526537,"Thu, 18 Aug 2022 10:24:00 +0900"
45,"KB국민카드, 해외 저소득층 아동 위한 고객 참여형 봉사활동 실시","이번 캠페인은 &apos;<b>코로나</b> 19&apos; 상황을 고려한 비대면 사회공헌 활동으로 KB금융그룹 캐릭터인 스타프렌즈가 도안된 티셔츠에 고객이 직접 채색해 완성하는 &apos;사랑T&apos; 만들기와 가정 내 재사용이 가능한 의류, 학용품 등 물품을... ",http://www.consumernews.co.kr/news/articleView.html?idxno=656901,http://www.consumernews.co.kr/news/articleView.html?idxno=656901,"Thu, 18 Aug 2022 10:24:00 +0900"
46,"‘위대한 수업, 그레이트 마인즈’ 시즌2 29일부터 방송","특히, <b>코로나</b>19로 지식 격차가 심화되는 상황에서 ‘지식의 민주주의’, ‘일상적 교육 혁명’을 이루겠다는 목표를 충실한 구현한 점이 호평을 받았다. 실제로 국가평생교육진흥원이 운영하는 K-MOOC의 회원 수는... ",https://www.hangyo.com/news/article.html?no=96968,https://www.hangyo.com/news/article.html?no=96968,"Thu, 18 Aug 2022 10:24:00 +0900"
47,"헥톤프로젝트 ‘또하나의가족’, 요양시설 운영자 대상 회계·재무 교육 진행",및 종사자가 요양시설을 운영하는데 실질적인 도움을 드릴 수 있도록 노력할 것”이라고 말했다. 이날 교육은 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 영향으로 온라인으로 진행됐으며 전국 회원 약 100여명이 참석했다.,https://www.news2day.co.kr/article/20220818500111,https://www.news2day.co.kr/article/20220818500111,"Thu, 18 Aug 2022 10:24:00 +0900"
48,"마포구, 만 19세 이상 915명 대상 '지역사회건강조사' 실시","질 ▲<b>코로나</b>19 등 총 19개 영역, 138개 문항으로 구성돼, 보건의료계획 수립과 건강통계자료 생산에 이용된다.... 또한 &quot;<b>코로나</b>19 상황이 계속됨에 따라 마스크 착용, 손 소독 등 <b>코로나</b>19 방역수칙을 철저히 준수하는 가운데... ",http://www.hg-times.com/news/articleView.html?idxno=243919,http://www.hg-times.com/news/articleView.html?idxno=243919,"Thu, 18 Aug 2022 10:24:00 +0900"
49,"NH농협은행, ‘방역핀패드’ 전영업점에 도입 운영","NH농협은행, ‘방역핀패드’ 전영업점에 도입 운영 NH농협은행은 <b>코로나</b>19 확산 방지와 고객의 안전한... 조상진 IT부문 부행장은 “최근 <b>코로나</b>19 재확산에 따라 확대를 서두르게 됐다”며, “고객 가치를 최우선으로... ",https://www.viva100.com/main/view.php?key=20220818010004436,https://www.viva100.com/main/view.php?key=20220818010004436,"Thu, 18 Aug 2022 10:24:00 +0900"
50,"[기고] 조선시대 선비처럼, 정약용처럼",요즈음 <b>코로나</b>19로 사회가 몹시 불안하다. 함께 극복해내려던 모습을 강조하던 초기 <b>코로나</b>시대를 지나 이젠 순번제라는 말이 유행할 정도이다. 그러나 나는 이런 때야말로 공무원의 참모습을 강조하고 본받아야할 때라고... ,https://www.jejutwn.com/news/article.html?no=142665,https://www.jejutwn.com/news/article.html?no=142665,"Thu, 18 Aug 2022 10:24:00 +0900"
51,제23회 CBS 전국청소년 음악콩쿠르 내달 17일 서원대서 개최,"이번 콩쿠르는 <b>코로나</b>19 확산으로 정부 지침에 맞춰 거리두기, 발열 체크, 손 소독 등 <b>코로나</b>19 감염 수칙을 철저히 준수하면서 진행된다. 또 감염병 예방차원에서 예선과 본선, 대상 경연장에 참가자 이외에... ",https://www.nocutnews.co.kr/news/5803616,https://n.news.naver.com/mnews/article/079/0003675903?sid=102,"Thu, 18 Aug 2022 10:24:00 +0900"
52,"세종시 ""배달용 오토바이 3년내 모두 전기차로 교체""",최근 3년 동안 <b>코로나</b>19로 배달 수요가 증가한 상황에서 내연기관 배달 오토바이는 대기오염과 생활소음 및 사고발생의 주요 원인으로 지목돼 단속을 강화해야 한다는 등 여론이 높아졌다. 배달용 전기 오토바이... ,http://www.newspim.com/news/view/20220818000208,http://www.newspim.com/news/view/20220818000208,"Thu, 18 Aug 2022 10:24:00 +0900"
53,DMZ 평화누리길 제대로 즐기자,행사를 기획 한 공사 관계자는 &quot;행사 주제인 &apos;단 하루만이라도 나만의 평화를 찾아서&apos; 처럼 <b>코로나</b>로 지친 일상에서 DMZ 속 나만의 특별한 행복을 느껴볼 수 있길 바란다&quot;고 말했다. 도와 공사는 오는 10월 본행사... ,https://www.asiatoday.co.kr/view.php?key=20220818010010501,https://www.asiatoday.co.kr/view.php?key=20220818010010501,"Thu, 18 Aug 2022 10:24:00 +0900"
54,경남 1만1631명 확진…이틀 연속 1만명대,경남도는 17일 하루 도내에서 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19)에 1만1천631명이 확진됐다고 18일 밝혔다. 전날 1만2천723명에 이어 이틀 연속 1만명대를 기록했다. 해외 입국 68명을 제외한... ,https://www.yna.co.kr/view/AKR20220818052800052?input=1195m,https://n.news.naver.com/mnews/article/001/0013382370?sid=102,"Thu, 18 Aug 2022 10:24:00 +0900"
55,전북 코로나19 현황 220818(목),,http://www.domin.co.kr/news/articleView.html?idxno=1393094,http://www.domin.co.kr/news/articleView.html?idxno=1393094,"Thu, 18 Aug 2022 10:24:00 +0900"
